CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;CNPJ_CLIENTE;CLIENTE;ESTADO;TOTAL_FATURADO;VALOR_DEVOLVIDO
3;1372005786;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;80712,0;ANTONIA COELHO SAMPAIO;CE;40,36;
3;634019752;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;81356,0;FARMACIA ESPERANCA DIVINA LTDA;CE;430,68;
3;634019738;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;81356,0;FARMACIA ESPERANCA DIVINA LTDA;CE;2006,33;
7;1725006838;47252;HYPERA S.A;122268,0;SS JACUIPENSE COMERCIO DE MEDICAMENTOS LTDA;BA;268,96;
7;2346003090;47252;HYPERA S.A;11023,0;J A FARMACIA LTDA;BA;3941,04;
1;559025596;47252;HYPERA S.A;96970,0;PRISCYLA DE OLIVEIRA SILVA ME;CE;392,17;
3;14020319;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;83453,0;FRANCISCO RIVAILLDON TELES BRAGA LTDA F10;CE;3435,88;
3;5950012110;790595;CERAS JOHNSON LTDA;20039,0;IJ E JA COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;260,22;
1;42113782;47252;HYPERA S.A;86705,0;FARMACIA DA ECONOMIA NACIONAL LTDA;CE;2208,58;
7;4830877357;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;134327,0;ANDRADE MASCARENHAS LTDA;BA;744,0;
3;1518014641;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;120276,0;GEA COMERCIO DE MEDICAMENTOS LTDA;CE;3657,38;
1;42113800;47252;HYPERA S.A;86705,0;FARMACIAS DA ECONOMIA FARMA LTDA ME;CE;1762,64;
3;132025991;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;89397,0;F DO N CARVALHO ME;CE;832,68;
5;2315002496;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;94041,0;FARMACIA E DROGARIA VARGEMFARMA LTDA;MA;691,98;
1;424067306;33928;GEOLAB IND FARMACEUTICA S/A;122334,0;CATARINA EMPREENDIMENTOS FARMACEUTICOS LTDA;CE;1052,73;
9;1834002067;47252;HYPERA S.A;102431,0;ORLANDO PEREIRA DA SILVA - ME;PE;148,14;
1;1117024791;33928;GEOLAB IND FARMACEUTICA S/A;134281,0;FARMACIA JAINE OLIVEIRA LIBERATO;CE;410,21;40,32
3;772310517;790595;CERAS JOHNSON LTDA;93555,0;FCNN COMERCIO DE MEDICAMENTOS EIRELI;CE;768,05;
9;2183009267;792019;TORRENT DO BRASIL LTDA;101229,0;SOUZA & ANTUNES LTDA EPP;PE;666,11;
1;610077659;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;80564,0;COMERCIAL DE MEDICAMENTOS LIMA LTDA;CE;780,89;
1;42113776;47252;HYPERA S.A;80794,0;VAREJAO DOS COMPRIMIDOS FILIAL;CE;23554,06;
9;2411001073;33928;GEOLAB IND FARMACEUTICA S/A;100812,0;AUDAIR DE OLIVEIRA SANTOS;PE;298,56;
1;559025562;47252;HYPERA S.A;80565,0;SILVERLANDIO MENDES FERNANDES LTDA;CE;2919,88;
1;6292050580;790808;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);20039,0;I&J SERVICOS E PRODUTOS DO BRASIL LTDA;CE;324,69;
1;483076468;53333;GERMED FARMACEUTICA LTDA;96097,0;DENISE KEILY PINHEIRO DE CARVALHO;CE;593,35;
1;325116969;789662;SANOFI MEDLEY FARMACEUTICA LTDA;129918,0;LEILIANE MOURA DO NASCIMENTO;CE;26,27;
1;131059807;794919;EMS S/A;91951,0;BIG FARMA LTDA  EPP;CE;676,48;
1;1983007043;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;80467,0;T F N PRODUTOS FARMAC LTDA;CE;1357,07;
3;571012040;789603;SOFTYS BRASIL LTDA;85007,0;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA;CE;4136,0;
1;657036182;795348;FIBRAVITE INDUSTRIA DE COSMETICOS LTDA;118722,0;IBIFARMA COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALARES;CE;1223,57;36,94
7;4830877471;789603;SOFTYS BRASIL LTDA;3843,0;FARMACIA ROCHA FIGUEIREDO LTDA;BA;9900,0;
5;2320001041;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;94120,0;DROGARIA HOLANDA LTDA;MA;571,98;
1;1465019986;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;95528,0;JOSE DION FREITAS EIRELI ME;CE;1765,57;
1;559025656;47252;HYPERA S.A;80565,0;FARMACIA MENESCAL LTDA;CE;4647,33;
1;82108285;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;85007,0;DROGARIA ULTRAPOPULAR ITAPAJE LTDA;CE;524,76;
3;1324004405;789603;SOFTYS BRASIL LTDA;80467,0;FL FEITOSA 4 PRODUTOS FARMACEUTICOS LTDA;CE;293,42;
1;1116030395;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;91259,0;M A COMERCIAL DE MEDICAMENTOS EIRELI;CE;216,42;
1;82108695;793527;AGAPLASTIC INDUSTRIA E COMERCIO LTDA - AGPMED;86285,0;FARMACIA PROVIDA LTDA;CE;345,1;
1;610077889;53333;GERMED FARMACEUTICA LTDA;80564,0;COMERCIAL DE MEDICAMENTOS SILVA LTDA;CE;915,06;
1;1075042802;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;97412,0;C L P RIBEIRO ME;CE;251,39;
3;521017694;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;96621,0;JOSE WILKER MARTINS DA SILVA  ME;CE;0,0;
3;1278004555;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;84079,0;J.S NEGREIROS DE QUEIROZ;CE;0,0;
7;2346003839;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;7528,0;RM E BORGES PRODUTOS FARMACEUTICOS LTDA;BA;1131,06;
1;6570042524;792019;TORRENT DO BRASIL LTDA;97412,0;POSTO DE MEDICAMENTOS CEFARMA LTDA;CE;550,09;
7;2537000167;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;7057,0;CERQUEIRA E SOUZA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;BA;1916,4;
3;443035777;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;93179,0;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;CE;2325,86;
3;2461000127;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;129337,0;DROGA TREVO LTDA;CE;1805,02;
7;2496000188;47252;HYPERA S.A;7171,0;D VIEIRA DO NASCIMENTO;BA;2343,54;
5;2318003006;31305;LABORATORIO GLOBO LTDA;71200,0;A WELITON P BRANDAO ME;MA;8605,51;
1;82107111;792019;TORRENT DO BRASIL LTDA;86285,0;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;CE;895,24;
7;2346003107;53333;GERMED FARMACEUTICA LTDA;127936,0;VIEIRA E PEDREIRA COMERCIO DE MEDICAMENTOS LTDA;BA;2940,09;
8;2249001296;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;100492,0;ALBA MARIA GOMES DA SILVA ME;PE;1542,68;
2;1906005365;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;62812,0;L LIMA VIANA ME;PI;2592,84;
1;483076015;791209;HIDROLIGHT DO BRASIL S.A;88665,0;PRODUTOS FARMACEUTICOS TORRES;CE;1300,88;
3;521017457;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;96621,0;JOSE WILKER MARTINS DA SILVA  ME;CE;1322,76;
3;1983006442;790595;CERAS JOHNSON LTDA;80467,0;THAIS NOBREGA QUEIROGA FEITOSA;CE;779,94;
7;1259021898;47252;HYPERA S.A;3843,0;DROGARIA SILVA ROCHA LTDA;BA;537,41;
8;1142021403;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;101723,0;FARMACIA G6 COMERCIO DE PRODUTOS FARMACEUTICOS LTD;PE;193,23;
1;6292050280;795042;BVP DIST COM PROD P/SAUDE HIG PES COSM LTDA(FLORA COSMETICO);81330,0;FARM.PACATUBA LTDA;CE;1698,41;
8;1907007407;30241;KIMBERLY-CLARK BRASIL IND.E CO;121015,0;A S SERVICOS FARMACEUTICOS LTDA;PE;29762,95;29762,95
3;7683013243;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;96045,0;JC COMERCIAL VAREJO LTDA;CE;2693,16;
1;82107101;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;86285,0;FARMACIA PROVIDA EMPREENDIMENTOS LTDA;CE;327,18;
3;132025958;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;96743,0;COMERCIAL DE MEDICAMENTOS TELEFARMA LTDA;CE;2054,48;
8;1601007607;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;100720,0;GV MEDICAMENTOS LTDA ME;PE;885,72;
1;285183491;47252;HYPERA S.A;85701,0;CIDRAO FARMA LTDA;CE;1960,84;
1;6292050485;47252;HYPERA S.A;20039,0;JA E IJ COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;2614,46;
5;2489000123;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;93814,0;L M CELLA DROGARIAS LTDA;MA;4092,0;
5;7670028465;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;92558,0;F LIMA CAVALCANTE E CIA LTDA;MA;2368,97;
5;2399001037;31305;LABORATORIO GLOBO LTDA;92923,0;SOARES DROGARIA LTDA ME;MA;544,12;
3;1374005476;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;CE;5344,74;
3;772310463;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;80467,0;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;CE;2364,75;
1;42113760;47252;HYPERA S.A;80636,0;SANTA BRANCA EMPREEND.  FARM;CE;1960,84;
3;14020302;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;83453,0;FCO RIVAILLDON TELES BRAGA EPP F6;CE;1051,38;
2;2107007961;30241;KIMBERLY-CLARK BRASIL IND.E CO;61999,0;JOSEFA MARIA DOS SANTOS GOMES;PI;1244,38;
2;1293027532;53333;GERMED FARMACEUTICA LTDA;92013,0;D MARTINS SILVA;PI;862,89;
9;1871007083;31305;LABORATORIO GLOBO LTDA;100665,0;EMIRIAM C ALVES;PE;915,35;
7;2496000194;53333;GERMED FARMACEUTICA LTDA;7462,0;S. M. TORRES PIMENTEL FARMACIA - ME;BA;1247,43;
5;2399001086;33928;GEOLAB IND FARMACEUTICA S/A;92617,0;R M SANTOS-ME;MA;1340,61;
6;2107008037;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;62243,0;DROGATEL FARMACIA LTDA;PI;874,86;
1;483076196;790808;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);88717,0;C E D COMERCIAL LTDA;CE;617,98;
3;772310522;789112;MILI SA;80467,0;FEITOSA JR COMERCIO DE MEDICAMENTOS LTDA;CE;14108,98;
5;2314001709;789423;KLEY HERTZ DISTRIBUIDORA LTDA;91823,0;HIPER POPULAR ARARI LTDA;MA;1019,51;
3;5950012061;789603;SOFTYS BRASIL LTDA;20039,0;IJ E JA COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;1843,33;
3;4383021551;789603;SOFTYS BRASIL LTDA;87326,0;EXTRA SAO JOSE COMERCIO DE ALIMENTOS LTDA;CE;9421,8;
5;1860001175;790595;CERAS JOHNSON LTDA;96554,0;PH & F LTDA;MA;2006,64;
3;6270006992;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;134206,0;FARMALIZ LTDA;CE;801,27;
3;5950012051;789603;SOFTYS BRASIL LTDA;20039,0;I E J COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;8425,93;
3;2133001961;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;86285,0;PROVIDA FARMACIA LTDA;CE;1705,02;168,17
1;42113727;47252;HYPERA S.A;80576,0;FARMACIAS ALDESUL FL 02;CE;5521,35;
3;132025993;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;89397,0;M C CARVALHO COMERCIO FARMACEUTICO LTDA;CE;467,88;
5;2270002155;47252;HYPERA S.A;93814,0;CELLA E FERNANDES DROGARIAS LTDA;MA;1204,31;
1;400285517;47252;HYPERA S.A;133047,0;FERNANDO ROMARIO SILVA PEREIRA;CE;157,05;
3;4150034265;789112;MILI SA;20039,0;JA E IJ COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;984,07;
1;953043816;53333;GERMED FARMACEUTICA LTDA;80918,0;FARM.DROGA FELIX LTDA - FILIAL;CE;732,66;
3;571011831;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;85007,0;FARM. GOTA MAIS FILIAL 03;CE;554,22;
1;1983007037;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;80467,0;FL FEITOSA 4 PRODUTOS FARMACEUTICOS LTDA;CE;208,98;
8;1142021495;789603;SOFTYS BRASIL LTDA;125721,0;55.318.717 LUCAS ALEXANDRE FELIX NEVES;PE;5423,41;
7;1466009938;789603;SOFTYS BRASIL LTDA;4672,0;FARME BRITO LTDA;BA;5796,0;
3;571011895;790595;CERAS JOHNSON LTDA;85007,0;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA;CE;454,68;
3;2461000147;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;104265,0;MARTILANDIA SOARES LIMA FERNANDES PIMENTEL LTDA;CE;1103,6;
3;1324004364;30083;LOLLY BABY PRODUTOS INFANTIS L;80467,0;F L FEITOSA COMERCIO DE MEDICAMENTOS LTDA ME;CE;312,33;
8;1601007908;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;100720,0;GV MEDICAMENTOS LTDA ME;PE;960,34;
1;1465019829;795042;BVP DIST COM PROD P/SAUDE HIG PES COSM LTDA(FLORA COSMETICO);131831,0;JOSE LEONARDO F LTDA;CE;1317,19;1317,21
3;2178003356;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;64556,0;SILVIA REGINA ARAUJO DO CARMO EIREL ME;CE;1559,0;
3;4000011626;789603;SOFTYS BRASIL LTDA;91427,0;VIDAL BARROSO V E A LTDA;CE;6580,0;
3;452020676;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;87795,0;DISK SAUDE COMERCIAL LTDA EPP;CE;751,84;
1;1983007039;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;80467,0;THACIANA NOBREGA QUEIROGA FEIT;CE;291,28;291,28
3;1324004413;789603;SOFTYS BRASIL LTDA;80467,0;T&T FEITOSA PRODUTOS FARMACEUTICOS LTDA;CE;628,18;
3;2081002184;789603;SOFTYS BRASIL LTDA;98852,0;COMERCIAL DE MEDICAMENTOS FREITAS LTDA;CE;4929,94;
1;82108695;793261;FARMAX DISTRIBUIDORA S.A;86285,0;FARMACIA PROVIDA LTDA;CE;345,1;
2;2211002935;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;56456,0;TIAGO ALMEIDA DE CARVALHO;PI;1634,92;
3;571012092;789603;SOFTYS BRASIL LTDA;85007,0;FARMACIA GOTA MAIS LTDA FILIAL 11;CE;334,8;
3;1045003693;790094;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;712,45;
1;2250003301;47252;HYPERA S.A;91357,0;J I ARAUJO MEDICAMENTOS;CE;8019,94;
1;530077923;30791;LABORATORIO TEUTO BRASILEIRO S/A;80576,0;FARMACIAS  ALDESUL LTDA-MATRIZ;CE;728,3;1,88
3;1299014138;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;96487,0;SL MEDICAMENTOS PARACURU LTDA;CE;9128,32;
3;5950012001;789603;SOFTYS BRASIL LTDA;122397,0;EMANUELA F FERNANDES COMERCIO DE PRODUTOS FARMACEUTICOS LTD;CE;2415,53;6,99
5;525037213;33928;GEOLAB IND FARMACEUTICA S/A;92940,0;W DA S NASCIMENTO EIRELI;MA;8443,42;
5;1271023609;47252;HYPERA S.A;123982,0;L B COSTA;MA;4030,46;
2;360058708;789228;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);60402,0;F M GONCALVES LEAL ARAUJO EIRELE ME;PI;512,48;
3;634019718;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;81356,0;FARMACIA ESPERANCA DIVINA LTDA;CE;825,86;
2;1137050570;794919;EMS S/A;120271,0;VERUSKA ANTAO BEZERRA EIRELI ;PI;1251,62;
2;2107007957;30241;KIMBERLY-CLARK BRASIL IND.E CO;62359,0;SANDRA REGINA DE MOURA SOUSA;PI;1708,47;
1;285183444;47252;HYPERA S.A;95793,0;J&J LUCENA COMERCIO DE MEDICAMENTOS LTDA;CE;3921,68;
3;634019694;30083;LOLLY BABY PRODUTOS INFANTIS L;130817,0;SB COMERCIO DE MEDICAMENTOS LTDA;CE;406,46;
3;1983006460;790595;CERAS JOHNSON LTDA;80467,0;THALYNNE NOBREGA QUEIROGA FEIT;CE;1222,25;
1;400285333;31305;LABORATORIO GLOBO LTDA;97346,0;JEFTER CAMPOS BOSFORD;CE;1239,99;
3;2133001926;790595;CERAS JOHNSON LTDA;86285,0;PROVIDA LTDA;CE;259,11;
3;1869001849;789603;SOFTYS BRASIL LTDA;87782,0;H E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;CE;3912,3;
1;1075041964;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;97412,0;C L P RIBEIRO;CE;299,38;
3;772310472;789603;SOFTYS BRASIL LTDA;80467,0;T J R COMERCIO DE MEDIC. LTDA;CE;35034,1;646,8
3;6270006987;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;131180,0;FARMACIA FARMA FORTE LTDA;CE;2216,01;
7;2087002832;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;1136,0;DROGARIA  SILVA NASCIMENTO LTDA;BA;2175,2;
1;82107128;795348;FIBRAVITE INDUSTRIA DE COSMETICOS LTDA;97835,0;FARMACIA THEBERGE LTDA;CE;2539,46;
1;1756012370;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;126308,0;A C M DE ASSIS FROTA  ME;CE;217,19;
3;33014021;789603;SOFTYS BRASIL LTDA;91357,0;F I ARAUJO;CE;5360,19;
1;657036186;5582;EMS S/A;96533,0;A D FERNANDES DE OLIVEIRA - ME;CE;799,27;
1;131059813;794468;CELLERA CONSUMO LTDA (ES);131268,0;FRANCISCA ADRIANA VIEIRA ROCHA LTDA;CE;536,56;
5;2516000152;47252;HYPERA S.A;93814,0;CELLA E FERNANDES DROGARIAS LTDA;MA;367,61;
5;525037279;30791;LABORATORIO TEUTO BRASILEIRO S/A;93049,0;J L DE ALMEIDA OLIVEIRA ME;MA;846,24;
2;1137050668;789423;KLEY HERTZ DISTRIBUIDORA LTDA;131377,0;J L DE OLIVEIRA MOURA FE LTDA;PI;839,64;
1;1063026713;47252;HYPERA S.A;127658,0;DMOURA E S A CRUZ LTDA  ME;CE;568,93;
8;1601007669;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;102104,0;OSIEL BARBOZA DA SILVA FARMACIA ME;PE;1083,58;
1;42113785;47252;HYPERA S.A;86705,0;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 25;CE;2357,69;
3;2133001960;790094;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;86285,0;PROVIDA LTDA;CE;1899,58;83,84
1;58060453;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;131592,0;F DO POVO LTDA;CE;435,5;
3;1518014656;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;120276,0;GEA COMERCIO DE MEDICAMENTOS LTDA;CE;6477,72;
1;131059741;795042;BVP DIST COM PROD P/SAUDE HIG PES COSM LTDA(FLORA COSMETICO);91357,0;J I ARAUJO MEDICAMENTOS;CE;3167,84;
7;2121005720;47252;HYPERA S.A;5287,0;R N DE FRANCA E CIA LTDA;BA;34989,31;
1;559025539;47252;HYPERA S.A;93752,0;F NIKELLY PEREIRA DE ALMEIDA;CE;9171,76;
3;1304003042;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;86285,0;FARMACIA PROVIDA LTDA;CE;589,9;
1;6292050543;31305;LABORATORIO GLOBO LTDA;80588,0;M. MICHELLE SARAIVA MOREIRA ME;CE;291,76;
1;483076151;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;93752,0;F NIKELLY PEREIRA DE ALMEIDA;CE;976,68;
8;1601007840;789603;SOFTYS BRASIL LTDA;122071,0;GS FARMA COMERCIO E DISTRIBUICAO LTDA ME;PE;1822,79;
3;7683013272;30083;LOLLY BABY PRODUTOS INFANTIS L;85872,0;F.A.A DA NOBREGA;CE;2075,94;
1;6570041955;47252;HYPERA S.A;93555,0;SILVA E GALVAO LTDA-FILIAL;CE;643,82;
3;1298025285;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;85007,0;FARMANOSSA PRODUTOS FARMACEUTICOS LTDA;CE;299,88;
1;483076190;53333;GERMED FARMACEUTICA LTDA;80358,0;NOGUEIRA PINHEIRO DE PROD. FAR;CE;1784,22;
1;483076326;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;98035,0;DROGARIA E V GOUVEIA LTDA  ME;CE;1552,26;
1;1075042571;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;93555,0;FCNN COMERCIO DE MEDICAMENTOS LTDA;CE;195,72;
7;4830877474;789603;SOFTYS BRASIL LTDA;3843,0;FARMACIA ROCHA FIGUEIREDO LTDA;BA;5142,0;97,0
3;33014068;789603;SOFTYS BRASIL LTDA;91357,0;FARMACIA POPULAR CENTRAL HORIZONTE LTDA;CE;3353,0;
7;4830877476;789603;SOFTYS BRASIL LTDA;3843,0;FARMACIA ROCHA FIGUEIREDO LTDA;BA;9378,0;
1;2228002892;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;81189,0;F S C MEDICAMENTOS LTDA;CE;3305,69;
2;2114005214;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;95621,0;FRANCILIO HILDERBRANDO FERNANDES RODRIGUES;PI;871,76;
3;1324004401;30937;MERCUR S.A;80467,0;GUSTAVO SALES DE MOURA ME;CE;763,61;68,08
3;1324004429;789603;SOFTYS BRASIL LTDA;80467,0;THALYNNE NOBREGA QUEIROGA;CE;904,72;
3;1859001370;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;104373,0;DEUSAFARMA FARMACIA LTDA ME;CE;263,76;
3;703009052;789603;SOFTYS BRASIL LTDA;121189,0;D DE CARVALHO VIEIRA GUEDES EIRELI ME;CE;4940,5;
7;2131003617;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;1136,0;NASCIMENTO COM PRODS FARM LTDA;BA;128,81;
3;2462000226;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;91496,0;ERBENE CHAVES SOUSA ME;CE;746,68;
5;1271023609;33928;GEOLAB IND FARMACEUTICA S/A;123982,0;L B COSTA;MA;4030,46;
8;2365001791;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;103866,0;A&E FARMACIA LTDA;PE;159,93;
2;1293027523;31305;LABORATORIO GLOBO LTDA;56316,0;REINALDO E FILHOS LTDA;PI;1892,46;
1;953043686;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;90002,0;FARMACIA DOSE EXTRA LTDA ME;CE;323,4;
3;951006061;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;132130,0;ELIDIA M A BESSA;CE;306,3;
2;1137050554;793261;FARMAX DISTRIBUIDORA S.A;57622,0;AMELIA ROSA DOS SANTOS ME;PI;2463,72;
1;657036058;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80100,0;SUPERFARMA PINHEIRO LTDA ME;CE;1538,53;
1;2483000115;47252;HYPERA S.A;90881,0;M H RODRIGUES LOPES DROGARIA ME;CE;980,42;
7;1259021891;47252;HYPERA S.A;3843,0;DROGARIA SILVA ROCHA LTDA LJ 03;BA;358,27;
7;1166014164;30241;KIMBERLY-CLARK BRASIL IND.E CO;1049,0;R.S.E. COM DE PROD FARMC E PERF LTDA;BA;1344,72;
3;1374005520;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;CE;3411,8;
5;2489000029;30241;KIMBERLY-CLARK BRASIL IND.E CO;93814,0;CELLA E CELLA DROGARIAS LTDA;MA;652,32;
8;1450013330;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;100901,0;M R DROGARIA LTDA;PE;432,68;
3;634019670;789603;SOFTYS BRASIL LTDA;89397,0;F DO N CARVALHO ME;CE;3876,68;
3;1381005199;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;81846,0;M.M REGO;CE;1501,14;
3;1381005199;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;81846,0;M.M REGO;CE;1501,14;
3;2069003290;790094;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;77160,0;CEGIANE GESSICA A MONTEIRO ME;CE;291,13;
2;360058686;31305;LABORATORIO GLOBO LTDA;60550,0;EMILIANA DE S BARBOSA FARMACIA;PI;1467,85;
7;2266002325;47252;HYPERA S.A;2343,0;FARMACIA GSS MEDICAMENTOS LTDA;BA;567,13;
1;610077355;791209;HIDROLIGHT DO BRASIL S.A;80564,0;COMERCIAL DE MEDICAMENTOS NUNES LTDA;CE;1666,39;
2;1906005361;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;61948,0;SOUSA & SILVA DROGARIAS LTDA;PI;1738,86;
1;520030988;5582;EMS S/A;80488,0;DROGA JACK COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;CE;613,99;
2;1137050507;33057;NATULAB LABORATORIO LTDA;121104,0;CRISTIANO FEITOSA IBIAPINO DE MOURA E CIA LTDA;PI;1315,32;
3;4150034189;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;20039,0;JA E IJ COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;260,15;
8;1601007695;30241;KIMBERLY-CLARK BRASIL IND.E CO;102104,0;LILIANE BARBOSA DE SOUZA FARMACIA - ME;PE;5974,25;
5;2314001711;33766;CIFARMA CIENTIFICA FARMAC LTDA;93104,0;PONTEFARMA LTDA ME;MA;304,42;
3;4150034175;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;20039,0;IDEBERG JACO MAIA MEDICAMENTOS;CE;251,17;
1;483076099;31267;MEDQUIMICA IND FARMACEUTICA S.;80565,0;SILVERLANDIO MENDES FERNANDES LTDA;CE;3369,86;
3;521017513;789112;MILI SA;96621,0;JOSE WILKER MARTINS DA SILVA  ME;CE;5592,91;5592,91
3;441020488;790595;CERAS JOHNSON LTDA;130817,0;SB COMERCIO DE MEDICAMENTOS LTDA;CE;820,26;
3;1203005258;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;92109,0;PRICILA GEISIANE DE SOUSA SILVA - ME;CE;5216,0;
7;4830877324;789603;SOFTYS BRASIL LTDA;3843,0;FARMACIA ROCHA FIGUEIREDO LTDA;BA;15912,0;
